num;retCode;sno;tot;sbi;mday;lat;lng;sarean;snaen
267;1;267;38;9;2.0201E+13;25.05062;121.580194;  Nangang Dist.;  Bade & Zhongpo Intersection
268;1;268;30;9;2.0201E+13;25.056655;121.607055;  Nangang Dist.;  Nangang Vocational High School
269;1;269;30;13;2.0201E+13;25.070723;121.590304;  Neihu Dist.;  Tri-Service General Hospital
270;1;270;34;24;2.0201E+13;25.105429;121.529217;  Shilin Dist.;  Yu Nong Elementary School
271;1;271;28;18;2.0201E+13;25.048334;121.534693;  Zhongshan Dist.;"  """"Yitong & Changan Intersection"""""
272;1;272;32;7;2.0201E+13;24.984707;121.563125;  Wenshan Dist.;  Zhongshun Public Places
273;1;273;38;5;2.0201E+13;25.110437;121.535954;  Shilin Dist.;  Zhishan Elementary School
274;1;274;34;10;2.0201E+13;25.066997;121.579833;  Neihu Dist.;  Rotary Park
275;1;275;58;6;2.0201E+13;25.040988;121.507688;  Wanhua Dist.;  Nishi Honganji Square
276;1;276;38;4;2.0201E+13;25.028679;121.55932;  Xinyi Dist.;  Sanxing Park
277;1;277;32;22;2.0201E+13;25.044091;121.51025;  Zhongzheng Dist.;  Zhongshan Hall
278;1;278;32;18;2.0201E+13;25.062557;121.586065;  Neihu Dist.;  MingMei Park
279;1;279;48;11;2.0201E+13;25.053432;121.606331;  Nangang Dist.;  Nangang Rail Sta.(Xinhua Rd.)
280;1;280;28;4;2.0201E+13;25.089034;121.51732;  Shilin Dist.;  Shilin New Village
281;1;281;32;5;2.0201E+13;25.050245;121.532725;  Zhongshan Dist.;  Songjiang Park
282;1;282;30;6;2.0201E+13;25.041935;121.571999;  Xinyi Dist.;  Futai Park
283;1;283;32;9;2.0201E+13;25.127959;121.4677;  Beitou Dist.;  Ln. 540
284;1;284;44;15;2.0201E+13;25.096166;121.522096;  Shilin Dist.;  Huasheng Park
285;1;285;40;5;2.0201E+13;25.025966;121.51377;  Zhongzheng Dist.;  Ying-Qiao Elementary school
286;1;286;44;21;2.0201E+13;25.086372;121.565713;  Neihu Dist.;  Takming University of Science and Technology
287;1;287;40;9;2.0201E+13;25.066424;121.537354;  Zhongshan Dist.;  Taipei Second Fruits and Vegetables Wholesale Market
288;1;288;62;53;2.0201E+13;25.041928;121.524591;  Zhongzheng Dist.;  Jinan & Shaosing Intersection
289;1;289;44;4;2.0201E+13;25.023377;121.518835;  Zhongzheng Dist.;  Guling Park
290;1;290;26;8;2.0201E+13;25.068387;121.530188;  Zhongshan Dist.;  Xinsheng Park
291;1;291;50;3;2.0201E+13;25.049616;121.577459;  Songshan Dist.;  MRT Songshan Sta.(Exit.3)
292;1;292;40;11;2.0201E+13;25.046361;121.582848;  Nangang Dist.;  Hesin Square
293;1;293;40;23;2.0201E+13;25.013284;121.530037;  Zhongzheng Dist.;  Taipei Water Park
294;1;294;36;18;2.0201E+13;25.047617;121.540431;  Zhongshan Dist.;  Zhulun Market
295;1;295;26;0;2.0201E+13;25.023473;121.541083;  Daan Dist.;  Dunqing Park
296;1;296;32;5;2.0201E+13;25.001545;121.536446;  Wenshan Dist.;  Wanhe Park No. 2
297;1;297;26;17;2.0201E+13;25.041702;121.499922;  Wanhua Dist.;  Changsha Park
298;1;298;32;12;2.0201E+13;25.056458;121.516976;  Datong Dist.;  Taiyuan & Wuyuan Intersection
299;1;299;32;15;2.0201E+13;25.029264;121.499358;  Wanhua Dist.;  Wanhua Junior High School 
300;1;300;28;1;2.0201E+13;25.033209;121.558731;  Xinyi Dist.;  Xinyi & Keelung Intersection
301;1;301;28;2;2.0201E+13;25.055062;121.525383;  Zhongshan Dist.;  Linsen & Changchun Intersection
302;1;302;40;18;2.0201E+13;25.060746;121.550711;  Songshan Dist.;  Dunbei Park
303;1;303;34;15;2.0201E+13;25.076691;121.617085;  Neihu Dist.;  Ln. 83
304;1;304;32;14;2.0201E+13;25.029902;121.531235;  Daan Dist.;  Jinhua Park
305;1;305;46;13;2.0201E+13;25.087413;121.592253;  Neihu Dist.;  Bishan Park
306;1;306;52;5;2.0201E+13;25.027781;121.52198;  Daan Dist.;  MRT Guting Sta.(Exit.6)
307;1;307;30;9;2.0201E+13;25.03757;121.552076;  Daan Dist.;  Renai & Anhe Intersection
308;1;308;30;12;2.0201E+13;25.055672;121.567127;  Songshan Dist.;  Xisong High School
309;1;309;38;8;2.0201E+13;25.05447;121.556098;  Songshan Dist.;  Tri-Service General (Songshan Branch)
310;1;310;32;17;2.0201E+13;25.057923;121.542732;  Zhongshan Dist.;  National Taipei University(Taipei Campus)
311;1;311;30;14;2.0201E+13;25.042392;121.532229;  Zhongzheng Dist.;  MRT Zhongxiao Xinsheng Sta.(Exit.2)
312;1;312;34;3;2.0201E+13;25.033323;121.552787;  Daan Dist.;  MRT Xinyi Anhe Sta.(Exit.1)
313;1;313;64;26;2.0201E+13;25.04515;121.532738;  Zhongzheng Dist.;  Guang Hua Computer Market
314;1;314;34;24;2.0201E+13;25.053614;121.54872;  Songshan Dist.;  Dunhua & Changchun Intersection
315;1;315;38;7;2.0201E+13;25.001447;121.539037;  Wenshan Dist.;  MRT Wanlong Sta.(Exit.1)
316;1;316;34;13;2.0201E+13;25.060911;121.54763;  Songshan Dist.;  Minyou first Park
317;1;317;30;3;2.0201E+13;25.026823;121.491675;  Wanhua Dist.;  Shuangyuan Junior High School
318;1;318;30;11;2.0201E+13;25.084135;121.59484;  Neihu Dist.;  Chenggong & Jinlong Intersection
319;1;319;38;13;2.0201E+13;25.068507;121.525322;  Zhongshan Dist.;  Minzu & Linsen Intersection
320;1;320;28;10;2.0201E+13;25.051287;121.564262;  Songshan Dist.;  MRT Nanjing Sanmin Sta.(Exit.3)
321;1;321;32;5;2.0201E+13;25.031334;121.505085;  Zhongzheng Dist.;  Juguang & Dapu Intersection
322;1;322;30;5;2.0201E+13;25.058835;121.52504;  Zhongshan Dist.;  Yongsheng Park
323;1;323;26;10;2.0201E+13;25.061568;121.524392;  Zhongshan Dist.;  Xinxing Park
324;1;324;24;14;2.0201E+13;25.08221;121.5108;  Shilin Dist.;  Taipei Public Library Huludu Branch
325;1;325;40;1;2.0201E+13;25.05827;121.58707;  Neihu Dist.;  Ln. 368
326;1;326;30;0;2.0201E+13;25.04525;121.56709;  Xinyi Dist.;  Ln. 101
327;1;327;24;9;2.0201E+13;25.03158;121.51464;  Zhongzheng Dist.;  Chongqing & Nanhai Intersection
328;1;328;36;23;2.0201E+13;25.05316;121.53146;  Zhongshan Dist.;  Yijiang Park
329;1;329;34;14;2.0201E+13;25.07983;121.55236;  Zhongshan Dist.;  Lequn 2nd & Mingshui Intersection
330;1;330;28;13;2.0201E+13;25.07491;121.5115;  Datong Dist.;  Dihua Park
331;1;331;34;24;2.0201E+13;25.06859;121.51974;  Zhongshan Dist.;  Minzu & Yumen Intersection
332;1;332;34;3;2.0201E+13;25.05225;121.52193;  Zhongshan Dist.;  MRT Zhongshan Sta. (Exit 2)
333;1;333;28;2;2.0201E+13;25.047428;121.561182;  Songshan Dist.;  Fusheng Park
334;1;334;24;8;2.0201E+13;25.028973;121.549024;  Daan Dist.;  Ln. 103
335;1;335;32;23;2.0201E+13;24.986301;121.567855;  Wenshan Dist.;  Jingwen High School
336;1;336;22;3;2.0201E+13;25.06382;121.51815;  Datong Dist.;  Ln. 8
337;1;337;30;5;2.0201E+13;25.05301;121.57592;  Neihu Dist.;  Rainbow Bridge
338;1;338;32;4;2.0201E+13;25.04573;121.58794;  Nangang Dist.;  Chengde Junior High School
339;1;339;34;18;2.0201E+13;25.07581;121.51816;  Datong Dist.;  Chongcing Junior High School
340;1;340;22;4;2.0201E+13;25.05143;121.55716;  Songshan Dist.;  Nanjing Guangfu Intersection
341;1;341;38;10;2.0201E+13;25.10094;121.52243;  Shilin Dist.;  MRT Zhishan Sta.(Exit.1)
342;1;342;30;8;2.0201E+13;25.10779;121.51468;  Beitou Dist.;  Wenlin & Jianmin Intersection
343;1;343;30;12;2.0201E+13;25.04904;121.58755;  Nangang Dist.;  Ln. 185
344;1;344;42;1;2.0201E+13;25.04264;121.54401;  Daan Dist.;  MRT Zhongxiao Fuxing Sta.(Exit.5)
345;1;345;52;23;2.0201E+13;25.03806;121.51943;  Zhongzheng Dist.;  Zhongzheng Sports Center
346;1;346;36;15;2.0201E+13;25.09157;121.51669;  Shilin Dist.;  Yangming High School
347;1;347;26;17;2.0201E+13;25.04134;121.51135;  Zhongzheng Dist.;  Boai & Baoqing Intersection
348;1;348;24;4;2.0201E+13;25.058522;121.55942;  Songshan Dist.;  Minsheng Parking Lot
349;1;349;28;5;2.0201E+13;25.07183;121.51364;  Datong Dist.;  Chongqing & Jiuquan Intersection
350;1;350;32;0;2.0201E+13;25.02904;121.54336;  Daan Dist.;  Ln. 128
351;1;351;38;19;2.0201E+13;25.04469;121.51954;  Zhongzheng Dist.;  Zhongshan & Qingdao Intersection
352;1;352;46;6;2.0201E+13;25.06318;121.50944;  Datong Dist.;  Minquan & Dihua Intersection
353;1;353;30;2;2.0201E+13;25.02088;121.52049;  Zhongzheng Dist.;  Kishu An Forest of Literature
354;1;354;28;14;2.0201E+13;25.040033;121.538084;  Daan Dist.;  Jianguo & Jinan Intersection
355;1;355;34;9;2.0201E+13;25.04478;121.61759;  Nangang Dist.;  Fushan Park
356;1;356;32;10;2.0201E+13;25.0674;121.59749;  Neihu Dist.;  Taipei Tennis Center
357;1;357;26;2;2.0201E+13;25.03423;121.57636;  Xinyi Dist.;  @Songyou Park
358;1;358;30;13;2.0201E+13;25.06058;121.5911;  Neihu Dist.;  Xinming & Chenggong Intersection
359;1;359;34;4;2.0201E+13;25.05601;121.56358;  Songshan Dist.;  Jianan Sincheng
360;1;360;44;14;2.0201E+13;25.06252;121.53754;  Zhongshan Dist.;  Minquan & Jianguo Intersection
361;1;361;32;12;2.0201E+13;25.1177;121.5222;  Beitou Dist.;  Cheng Hsin General Hospital
362;1;362;30;21;2.0201E+13;25.02672;121.52533;  Daan Dist.;  Heping & Jinshan Intersection
363;1;363;32;25;2.0201E+13;25.03617;121.5435;  Daan Dist.;  Ln. 340
364;1;364;38;6;2.0201E+13;25.02109;121.55219;  Daan Dist.;  Jiaxing Park
365;1;365;50;13;2.0201E+13;25.11912;121.51223;  Beitou Dist.;  National Yang-Ming University
366;1;366;42;6;2.0201E+13;25.07988;121.58287;  Neihu Dist.;  Bihu Park
367;1;367;30;11;2.0201E+13;25.13597;121.497019;  Beitou Dist.;  Fengnian Park
368;1;368;44;19;2.0201E+13;25.10208;121.51979;  Shilin Dist.;  The Xiqu Center of Taiwan
369;1;369;34;21;2.0201E+13;24.98862;121.54361;  Wenshan Dist.;  Shih Hsin University
370;1;370;32;0;2.0201E+13;25.02656;121.50242;  Wanhua Dist.;  Xinhe Elementary School
371;1;371;38;24;2.0201E+13;25.03532;121.50834;  Zhongzheng Dist.;  Nanmen Junior High School
372;1;372;26;2;2.0201E+13;25.06825;121.51359;  Datong Dist.;  Chongqing & Minzu Intersection
373;1;373;32;7;2.0201E+13;25.04525;121.546635;  Songshan Dist.;  Zhonglun Fucheng Temple
374;1;374;34;14;2.0201E+13;25.073322;121.602225;  Neihu Dist.;  Lihu Elementary School
375;1;375;48;31;2.0201E+13;25.087714;121.526766;  Shilin Dist.;  Ming Chuan University
376;1;376;36;13;2.0201E+13;25.057778;121.536915;  Zhongshan Dist.;  Minsheng & Jianguo Intersection
377;1;377;30;3;2.0201E+13;25.053675;121.599693;  Nangang Dist.;  Ln. 178
378;1;378;42;0;2.0201E+13;25.073193;121.578691;  Neihu Dist.;  Ln. 321
379;1;379;38;4;2.0201E+13;25.042619;121.580762;  Xinyi Dist.;  Chunguang Park
380;1;380;30;15;2.0201E+13;25.064713;121.567899;  Songshan Dist.;  Tayou Evacuation Gate
381;1;381;30;14;2.0201E+13;25.06853;121.578125;  Neihu Dist.;  Ln. 15
382;1;382;42;7;2.0201E+13;25.03516;121.50639;  Zhongzheng Dist.;  City Hospital (Heping Branch)
383;1;383;26;4;2.0201E+13;24.97848;121.55545;  Wenshan Dist.;  Yishou Bridge
384;1;384;30;16;2.0201E+13;25.05491;121.5448;  Songshan Dist.;  Songji Park
385;1;385;40;16;2.0201E+13;24.9856;121.54531;  Wenshan Dist.;  Ln.26 
386;1;386;30;7;2.0201E+13;25.06029;121.52981;  Zhongshan Dist.;  Jinzhou & Jilin Intersection
387;1;387;32;2;2.0201E+13;25.0261;121.56316;  Xinyi Dist.;  Ln. 260
388;1;388;24;6;2.0201E+13;24.995563;121.547092;  Wenshan Dist.;  Ln.128
389;1;389;30;1;2.0201E+13;25.038324;121.586245;  Xinyi Dist.;  Fude Elementary School
390;1;390;34;13;2.0201E+13;25.139937;121.489594;  Beitou Dist.;  Daoxiang & Chongsan Intersection
391;1;391;30;19;2.0201E+13;24.9966;121.540295;  Wenshan Dist.;  Jingren Park
392;1;392;30;11;2.0201E+13;25.051489;121.565347;  Songshan Dist.;  Nanjing & Dongxing Intersection
393;1;393;24;11;2.0201E+13;25.087217;121.623062;  Neihu Dist.;  Neigousi Eological Exhibition Hall
394;1;394;32;0;2.0201E+13;25.038352;121.576248;  Xinyi Dist.;  Songde & Hulin Intersection
395;1;395;28;5;2.0201E+13;25.036844;121.575413;  Xinyi Dist.;  Anciang Park
396;1;396;28;1;2.0201E+13;25.061501;121.563318;  Songshan Dist.;  Ln.51
397;1;397;36;6;2.0201E+13;25.079603;121.5237;  Shilin Dist.;  Chientan Overseas Youth Activity Center
398;1;398;30;13;2.0201E+13;25.104546;121.531949;  Shilin Dist.;  Taipei City Hospital (Yangming Branch)
399;1;399;34;24;2.0201E+13;25.026404;121.52946;  Daan Dist.;  Heping & Longquan Intersection
400;1;400;34;2;2.0201E+13;25.02444;121.549076;  Daan Dist.;  Heping & Dunhua Intersection
401;1;401;34;12;2.0201E+13;25.051944;121.527661;  Zhongshan Dist.;  Nanjing & Xinsheng Intersection
402;1;402;28;12;2.0201E+13;25.065159;121.595611;  Neihu Dist.;  Siawan Park
403;1;403;28;5;2.0201E+13;25.083868;121.593929;  Neihu Dist.;  MRT Neihu Sta.1(Exit.1)
404;1;404;30;2;2.0201E+13;25.068653;121.510569;  Datong Dist.;  Minzu & Yanping Intersection
